wpu06530107,Lawn and garden pesticides and chemicals,,,
wpu06530108,Household and institutional pesticides and chemicals,,,
wpu06530109,Agricultural and commercial pesticides and chemicals,,,
wpu066,Plastic resins and materials,,,
wpu0662,Thermoplastic resins and plastics materials,,,
wpu066212,Thermoplastic resins and plastics materials,,,
wpu06621201,Thermoplastic resins and plastics materials,,,
wpu0663,Thermosetting resins and plastics materials,,,
wpu066306,Thermosetting resins and plastics materials,,,
wpu06630601,Thermosetting resins and plastics materials,,,
wpu067,Other chemicals and allied products,,,
wpu0671,Soaps and detergents,,,
wpu067104,Soaps and other detergents,,,
wpu06710401,"Soaps and detergents, commercial, industrial, and institutional",,,
wpu0671040101,"Commercial, industrial, and institutional hard surface cleaners",,,
wpu0671040102,"Commercial, industrial, and institutional laundry detergents",,,
wpu0671040103,"Commercial, industrial, and institutional dishwashing detergents",,,
wpu0671040104,"Commercial, industrial, and institutional metal cleaners",,,
wpu0671040106,"Dairy, farm, and food plant cleaners, sanitizers, etc.",,,
wpu0671040107,"Commercial, industrial, and institutional soaps, excluding specialty cleaners",,,
wpu0671040109,"Commercial, industrial, and institutional scouring cleaners",,,
wpu06710402,Household detergents,,,
wpu067104021,Household alkaline detergents and cleaners,,,
wpu067104022,Household dry and liquid laundry detergents,,,
wpu06710403,"Soaps, excluding specialty cleaners, household",,,
wpu0672,Polish and other sanitation goods,,,
wpu067201,Polish and other sanitation goods,,,
wpu06720103,Polishing preparations and related products,,,
wpu06720105,Specialty cleaning and sanitation products,,,
wpu067201051,"Disinfectants, nonagricultural, industrial and institutional",,,
wpu067201053,Air and room fresheners,,,
wpu067201058,"Laundry fabric softeners and rinses, liquid and dry",,,
wpu067201059,Other specialty cleaning and sanitation products,,,
wpu0675,Cosmetics and other toilet preparations,,,
wpu067502,Shaving preparations,,,
wpu06750206,Shaving preparations,,,
wpu067503,"Perfumes, toilet waters, and colognes",,,
wpu06750306,"Perfumes, toilet waters, and colognes",,,
wpu067504,Hair preparations (including shampoos),,,
wpu06750407,Hair preparations (including shampoos),,,
wpu0675040701,"Hair preparations incl professional, consumer, and cream/gel shampoos",,,
wpu0675040702,Hair tonics and hair dressings incl professional and consumer use,,,
wpu067505,"Toothpastes, denture cleaners, and mouthwashes",,,
wpu06750504,"Denture cleaners, mouthwashes, gargles, and rinses",,,
wpu067514,"Creams, lotions, and oils, excluding shaving, hair, and deodorant",,,
wpu06751401,"Creams, lotions, and oils, excluding shaving, hair, and deodorant",,,
wpu067515,Other cosmetics and toilet preparations,,,
wpu06751501,Other cosmetics and toilet preparations,,,
wpu0679,Misc. chemical prod. and preparations,,,
wpu067902,Explosives and blasting accessories,,,
wpu06790234,Explosives and blasting accessories,,,
wpu067903,Industrial gases,,,
wpu06790302,Carbon dioxide,,,
wpu06790303,Nitrogen,,,
wpu06790304,Oxygen,,,
wpu06790309,Argon and hydrogen,,,
wpu06790312,Other industrial gases (including fluorocarbon and acetylene),,,
wpu067904,Adhesives and sealants,,,
wpu06790401,Natural base glues and adhesives,,,
wpu06790402,Synthetic resin and rubber adhesives,,,
wpu067904021,Epoxy adhesives,,,
wpu067904026,Other synthetic resin and rubber adhesives,,,
wpu06790407,Structural sealants (load bearing),,,
wpu0679040A,Nonstructural caulking compounds and sealants,,,
wpu067905,Surface active agents,,,
wpu06790501,Textile and leather assistants and finishes,,,
wpu06790502,Surfactants (bulk surface active agents),,,
wpu067906,"Gum and wood chemicals, including wood distillation products",,,
wpu06790607,"Gum and wood chemicals, including wood distillation products",,,
wpu067909,Other miscellaneous chemical products,,,
wpu06790904,"Evaporated salt, (bulk, pressed blocks, and packaged), excluding table salt",,,
wpu06790918,"Carbon black, all processes",,,
wpu06790919,Printing ink,,,
wpu067909191,Letterpress printing inks,,,
wpu067909192,Gravure printing inks,,,
wpu067909193,Lithographic and offset inks,,,
wpu0679091931,News and nonheat web offset printing inks,,,
wpu0679091932,Publication and commercial web inks,,,
wpu0679091933,Sheetfed general inks,,,
wpu0679091934,Sheetfed packaging inks,,,
wpu067909194,Flexographic printing inks,,,
wpu067909195,Nonimpact/digital inks,,,
wpu067909196,All other printing inks,,,
wpu06790961,Watertreating compounds,,,
wpu06790991,Automotive chemicals,,,
wpu06790999,"All other chemical preparations, including essential oils, matches, and gelatin",,,
wpu07,Rubber and plastic products,,,
wpu071,Rubber and rubber products,,,
wpu0711,"Synthetic rubber, inc. styrenebutadiene rubber (SBR) and ethylene propylene",,,
wpu071102,Synthetic rubber,,,
wpu07110224,"Synthetic rubber, inc. sbr and ethylene propylene",,,
wpu0712,"Tires, tubes, tread, & repair materials",,,
wpu071201,Tires,,,
wpu0712010,"Pneumatic tires (including passenger, truck, bus, tractor, industrial, and other tires)",,,
wpu07120104,Passenger car pneumatic tires,,,
wpu07120105,Truck and bus (including offthehighway) pneumatic tires,,,
wpu07120131,All solid and semipneumatic tires,,,
wpu071203,"Tread rubber, tire sundries, and repair materials",,,
wpu07120354,"Tread rubber, tire sundries, and repair materials",,,
wpu0713,Miscellaneous rubber products,,,
wpu071301,"Rubber and plastics footwear, including athletic footwear",,,
wpu07130109,"Rubber and plastics footwear, including athletic footwear",,,
wpu071303,Rubber and plastic belts and belting,,,
wpu07130371,Flat rubber and plastics belts and belting,,,
wpu07130372,Rubber and plastics transmission belts and belting (excluding flat),,,
wpu071303721,Motor vehicle rubber and plastics transmission belts and belting (excluding flat),,,
wpu071304,Rubber and plastics hose,,,
wpu07130411,Rubber and plastics hose,,,
wpu071304115,Rubber and plastics garden hose (with or without fittings),,,
wpu071304116,Industrial rubber and plastics hose without fittings,,,
wpu071304117,"Rubber and plastics water hose (incl. fire, irrigation, etc.)",,,
wpu071304118,Rubber and plastics hose for on and offhighway motor vehicles,,,
wpu071304119,Rubber and plastics inner tube type air hose,,,
wpu07130411A,"All other rubber and plastics pneumatic and hydraulic hose, without fittings",,,
wpu071306,"Miscellaneous rubber products, n.e.c.",,,
wpu07130604,All other industrial rubber products,,,
wpu07130606,All other miscellaneous rubber goods,,,
wpu07130607,"Rubber sponge, expanded and foam rubber products",,,
wpu07130608,Rubber floor and wall coverings,,,
wpu07130612,Rubber compounds or mixtures for sale or interplant transfer,,,
wpu07130616,"Rubber druggist and medical sundries, excluding gloves",,,
wpu07130617,Rubber products for mechanical use,,,
wpu071306171,Molded rubber mechanical goods automotive,,,
wpu071306172,"Molded rubber mechanical goods, transportation/offhighway",,,
wpu071306179,Other molded rubber mechanical goods (excluding tubing),,,
wpu07130617C,Other extruded rubber mechanical goods (excl. auto)(excl. tubing),,,
wpu07130618,"Rubber coated fabrics, garments, and footwear",,,
wpu072,Plastic products,,,
wpu0721,Plastic construction products,,,
wpu072106,Plastics construction products,,,
wpu07210603,Plastics pipe,,,
wpu072106031,"Plastics drain, waste, and vent pipe",,,
wpu072106033,Plastics water pipe,,,
wpu072106035,"Plastics industrial and mining pipe (Incl. chemical processing, food processing)",,,
wpu072106038,"Plastics sewer, stormdrain, and water main pipe",,,
wpu07210603B,Other plastics pipe,,,
wpu07210604,Plastics pipe fittings and unions,,,
wpu07210605,Plastics plumbing fixtures,,,
wpu07210606,Other plastics construction products,,,
wpu072106061,Building and construction polystyrene foam products,,,
wpu072106063,"Building & construction fabricated plastics products (excl foam, plumbing fixtures, hardware)",,,
wpu0722,"Unsupported plastic film, sheet and other shapes",,,
wpu072205,"Unsupported plastics film, sheet, and other shapes",,,
wpu07220501,"Unsupported plastics film, sheet, and other shapes",,,
wpu072205011,Unlaminated polyethylene film and sheet,,,
wpu072205013,Unlaminated vinyl and vinyl copolymer film and sheet,,,
wpu072205014,Miscellaneous unlaminated plastics film and sheet,,,
wpu072205015,Unlaminated plastics profile shapes,,,
wpu0723,"Laminated plastic sheets, rods, and tubes",,,
wpu072304,"Laminated plastics plates, sheet (except packaging), and shapes",,,
wpu07230401,"Laminated plastics plates, sheet (except packaging), and shapes",,,
wpu0726,Parts for manufacturing from plastics,,,
wpu072601,Parts for transportation equipment,,,
wpu07260105,Parts for transportation equipment,,,
wpu072601051,Transportation polyurethane foam products,,,
wpu072601052,Transportation fabricated plastic parts (excluding foam and reinforced plastics),,,
wpu072602,Other parts and components for manufacturing,,,
wpu07260205,Other parts and components for manufacturing,,,
wpu072602051,All other miscellaneous polyurethane foam products,,,
wpu072602052,Electrical & electronic fabricated plastics (excl. foam and reinforced plastics),,,
wpu072602053,All other polystyrene foam products incl. transportation application uses,,,
wpu072602054,"Industrial machinery plastics products, excl foam (incl gears, bearings, bushings, cams)",,,
wpu072603,Foam components for furniture,,,
wpu07260305,Foam components for furniture,,,
wpu0729,Other plastic products,,,
wpu072901,Other plastics products,,,
wpu07290196,Custom compounding of purchased resins and color concentrates,,,
wpu07290197,All other reinforced and fiberglass plastics products,,,
wpu07290198,Products made of foam other than polystyrene or polyurethane,,,
wpu072A,Plastic packaging products,,,
wpu072A01,Plastics packaging products,,,
wpu072A0101,Plastics packaging products,,,
wpu072A01012,"Other plastics packaging products, excluding film, sheet, foam and bottles",,,
wpu072A01013,Packaging polyurethane foam products,,,
wpu072A01014,Plastics bottles,,,
wpu072A01015,Polystyrene foam food containers,,,
wpu072A01016,"Polystyrene foam protective shipping pads, shaped cushioning, etc.",,,
wpu072B,"Consumer, institutional, and commercial products, n.e.c.",,,
wpu072B01,"All other consumer, institutional, and commercial products",,,
wpu072B0101,"All other consumer, institutional, and commercial products",,,
wpu072B01011,Consumer and institutional polystyrene foam products,,,
wpu072B01013,Consumer and institutional polyurethane foam products,,,
wpu072B01015,Consumer/institutional/commercial fabricated plastics products,,,
wpu072C,Recyclable plastics,,,
wpu072C01,Recyclable plastics,,,
wpu072C0101,Recyclable plastics,,,
wpu08,Lumber and wood products,,,
wpu081,Lumber,,,
wpu0811,Softwood lumber,,,
wpu081105,Softwood cut stock and dimension,,,
wpu08110503,Softwood cut stock and dimension,,,
wpu081106,"Softwood lumber, not edge worked",,,
wpu08110601,"Softwood lumber, not edge worked",,,
wpu081106011,"Softwood rough lumber, not edge worked",,,
wpu081106012,"Softwood dressed lumber, less than 2 inches in nominal thickness, not edge worked",,,
wpu081106013,"Softwood dressed 2inch lumber, 2 inches in nominal thickness only, not edge worked",,,
wpu081106014,"Softwood dressed lumber and timbers, more than 2 inches in nominal thickness, not edge worked",,,
wpu081107,"Softwood lumber, made from purchased lumber",,,
wpu08110701,"Softwood lumber, made from purchased lumber",,,
wpu0812,Hardwood lumber,,,
wpu081203,Hardwood cut stock and dimension,,,
wpu08120311,Hardwood cut stock and dimension,,,
wpu081204,Hardwood flooring,,,
wpu08120401,Oak and maple hardwood flooring,,,
wpu08120402,"Hardwood flooring, other than oak and maple",,,
wpu081205,"Hardwood lumber, not edge worked",,,
wpu08120501,"Hardwood lumber, not edge worked",,,
wpu081206,"Hardwood lumber, made from purchased lumber",,,
wpu08120601,"Hardwood lumber, made from purchased lumber",,,
wpu082,Millwork,,,
wpu0821,General millwork,,,
wpu082101,General millwork,,,
wpu08210102,"Stock wood kitchen cabinets, related cabinetwork and countertops",,,
wpu082101021,Stock wood kitchen cabinets and related cabinetwork for permanent installation,,,
wpu08210104,Stock wood bathroom vanities and related bathroom cabinetwork including tops,,,
wpu082101041,Stock wood bathroom vanities and related cabinetwork,,,
wpu082101042,Stock wood and plastics laminated wood bathroom vanity tops,,,
wpu08210105,"Custom wood kitchen cabinets, bathroom vanities, and related cabinetwork",,,
wpu082101051,Custom wood kitchen cabinets and related cabinetwork not sold direct to customer at retail,,,
wpu082101052,"Custom wood kitchen cabinets, bathroom vanities, and related cabinet work sold at retail",,,
wpu08210112,Wood window units,,,
wpu082101121,Double hung wood window units,,,
wpu082101122,Casement wood window units,,,
wpu082101123,"All other wood window units, including horizontal sliding, awning and single hung",,,
wpu08210122,"Wood sash, excluding sash shipped in window units",,,
wpu08210132,"Wood window & door frames, incl. door frames in door units, excl. window frames in window units",,,
wpu08210142,"Wood panel, flush, & molded face doors, interior & exterior, incl. doors with glazed sections",,,
wpu08210152,"Other wood doors, incl. garage, patio, bifold, cabinet, screen, storm and louver",,,
wpu08210162,Wood moldings,,,
wpu08210175,Mirror and picture frames and framed pictures,,,
wpu08210183,"Other wood millwork products, including stairwork, exterior millwork, and softwood flooring",,,
wpu0822,Prefabricated structural members,,,
wpu082201,Prefabricated structural members,,,
wpu08220107,Laminated veneer lumber,,,
wpu08220108,"Other engineered structural wood members, excluding trusses & laminated veneer lumber",,,
wpu08220109,Wood trusses,,,
wpu083,Plywood,,,
wpu0831,Softwood veneer and plywood,,,
wpu083103,Softwood veneer and plywood,,,
wpu08310303,Softwood veneer and plywood,,,
wpu083103031,"Softwood veneer, incl. veneer backed w/ paper, cloth, or other flexible material",,,
wpu083103035,"Softwood plywood products: rough, sanded, and specialties",,,
wpu0835,Hardwood veneer and plywood,,,
wpu083501,Hardwood veneer and plywood,,,
wpu08350102,"Hardwood veneer, including veneer backed with paper, cloth, or other flexible material",,,
wpu08350104,Hardwood plywood,,,
wpu083501043,"Hardwood plywood, excluding prefinished hardwood plywood made from purchased hardwood plywood",,,
wpu08350107,"Hardwood veneered panels, including twoply veneers",,,
wpu084,Other wood products,,,
wpu0841,"Wood pallets and pallet containers, wood and metal combination",,,
wpu084101,Wood pallets and pallet containers,,,
wpu08410101,"Wood pallets and pallet containers, wood and metal combination",,,
wpu0842,Wood boxes,,,
wpu084201,Wood boxes,,,
wpu08420101,Nailed and lockcorner wood boxes,,,
wpu08420102,Wood box and crate shook,,,
wpu08420127,Other wood container parts and wood containers,,,
wpu0849,Miscellaneous wood products,,,
wpu084903,"Wood ties, siding, shingles, and shakes, and contract sawing of logs owned by others",,,
wpu08490301,"Wood ties, siding, shingles, and shakes, and contract sawing of logs owned by others",,,
wpu084904,"Sawn wood fence stock, wood lath, and contract resawing and planing",,,
wpu08490401,"Sawn wood fence stock, wood lath, and contract resawing and planing",,,
wpu084909,All other miscellaneous wood products,,,
wpu08490901,All other miscellaneous wood products,,,
wpu085,"Logs, bolts, timber, pulpwood and wood chips",,,
wpu0851,"Logs, bolts, timber, pulpwood and wood chips",,,
wpu085105,"Logs, bolts, timber, pulpwood and wood chips",,,
wpu08510502,"Logs, bolts, timber and pulpwood",,,
wpu08510505,"Wood chips, excluding field chips",,,
wpu086,Prefabricated wood buildings & components,,,
wpu0861,Prefabricated wood buildings & components,,,
wpu086101,Prefabricated wood buildings and components,,,
wpu08610101,"Prefabricated stationary wood buildings, components (not sold as complete units)",,,
wpu08610102,"Prefabricated stationary wood buildings, precut packages (complete units)",,,
wpu08610103,"Prefabricated stationary wood buildings, shipped in panel form (complete units)",,,
wpu08610104,"Prefabricated stationary wood buildings, shipped in threedimensional assemblies",,,
wpu086101041,"Prefabricated stationary wood buildings, threedimensional assemblies, residential",,,
wpu086101042,"Prefabricated stationary wood buildings, threedimensional assemblies, nonresidential",,,
wpu087,Treated wood and contract wood preserving,,,
wpu0871,Treated wood and contract wood preserving,,,
wpu087101,Treated wood,,,
wpu08710101,"Wood poles, piles, and posts owned and treated by the same establishment",,,
wpu08710102,Other wood products owned and treated by the same establishment,,,
wpu087102,Contract wood preservation,,,
wpu08710201,"Receipts for treating wood owned by others w/ arsenical chemicals, creosote, & other chemicals",,,
wpu09,"Pulp, paper, and allied products",,,
wpu091,"Pulp, paper, and prod., ex. bldg. paper",,,
wpu0911,Wood pulp,,,
wpu091105,Wood pulp,,,
wpu09110501,Wood pulp,,,
wpu091105012,"Special alpha and dissolving wood pulp, incl. sulfite and sulfate and other wood pulp",,,
wpu091105017,"All other miscellaneous pulp, other than wood, and pulp mill byproducts incl. turpentine",,,
wpu0912,Recyclable paper,,,
wpu091201,News and other low grade recyclable paper,,,
wpu09120125,News and other low grade recyclable paper,,,
wpu091203,Corrugated recyclable paper,,,
wpu09120325,Corrugated recyclable paper,,,
wpu091207,High grade recyclable paper (including pulp substitutes and deinking),,,
wpu09120725,High grade recyclable (including pulp substitutes and deinking),,,
wpu0913,Paper,,,
wpu091301,Writing and printing papers,,,
wpu09130101,"Ground wood paper, uncoated",,,
wpu09130119,"Bleached bristol, claycoated, uncoated, and industrial converted paper",,,
wpu09130120,"Printing paper, coated at establishments other than where paper was produced",,,
wpu091302,Newsprint,,,
wpu09130291,Newsprint,,,
wpu091303,Packaging and industrial converting paper,,,
wpu09130306,"Paper, construction",,,
wpu09130321,Coated and laminated single and multiweb paper,,,
wpu091303211,"Singleweb paper, rolls and sheets, including waxed, for flexible packaging uses",,,
wpu091303213,"Multiweb laminated rolls and sheets, except foil, for flexible packaging uses",,,
wpu09130322,Coated and laminated single and multiweb film,,,
wpu09130322A,"Singleweb film, rolls, and sheets, including coextruded, for flexible packaging uses",,,
wpu09130322A1,"Singleweb film, rolls, and sheets for flexible packaging uses",,,
wpu09130322A2,"Coextruded singleweb film, for flexible packaging uses",,,
wpu09130322B1,"Polypropylene/polypropylene multiweb laminated rolls and sheets, for flexible packaging uses",,,
wpu09130322B3,Other film/film multiweb laminated rolls and sheets,,,
wpu091305,All other coated and processed papers,,,
wpu09130505,Converted foil for nonpackaging applications,,,
wpu09130506,"Other coated and processed papers, except for packaging uses",,,
wpu0914,Paperboard,,,
wpu091405,"Corrugated paperboard in sheets and rolls, lined and unlined",,,
wpu09140551,"Corrugated paperboard in sheets and rolls, lined and unlined",,,
wpu091411,"Paperboard, excluding corrugated paperboard in sheets and rolls",,,
wpu09141104,"Semichemical paperboard, including corrugating medium",,,
wpu09141105,Recycled paperboard,,,
wpu09141107,Unbleached kraft packaging and industrial converting paperboard,,,
wpu09141112,Bleached packaging and industrial converting paperboard,,,
wpu0915,Converted paper and paperboard products,,,
wpu091501,"Sanitary paper products, including stock",,,
wpu09150123,"Sanitary paper products, including stock",,,
wpu091501233,"Sanitary tissue paper products, made in paper mills",,,
wpu091501234,"Disposable diapers and similar disposable products, purchased sanitary paper stock and wadding",,,
wpu091501235,"Sanitary tissue paper products, made from purchased sanitary paper stock or wadding",,,
wpu091502,"Paper, plastic, and foil bags",,,
wpu09150214,Uncoated singleweb paper grocers' bags and sacks and variety and shopping bags,,,
wpu091502149,"All other uncoated paper bags and pouches (including specialty bags, mothproof bags, etc.)",,,
wpu09150216,"Specialty bags, pouches and liners",,,
wpu091502161,"Plastics, foil, and coated paper bags",,,
wpu0915021611,"Specialty bags, pouches, and liners, coated and singleweb paper",,,
wpu0915021612,"Specialty bags, pouches, and liners, multiweb laminations and foil, except filmfilm",,,
wpu091502162,"Singleweb film specialty bags, pouches, and liners",,,
wpu0915021621,Polyethylene grocery and variety bags and pouches,,,
wpu0915021622,Polyethylene refuse bags,,,
wpu0915021624,Polyethylene household food storage bags and pouches,,,
wpu0915021625,"Other polyethylene bags, pouches, and liners",,,
wpu0915021626,"Coextruded singleweb film specialty bags, pouches, & liners",,,
wpu0915021627,"Other singleweb film specialty bags, pouches, and liners",,,
wpu091502163,"Multiweb film/film combination specialty bags, pouches and liners",,,
wpu09150218,"Shipping sacks and multiwall bags, all materials, excpet textiles",,,
wpu091502181,"Single and double wall shipping sacks and bags, all materials, except textiles",,,
wpu091502182,"Multiwall (threeply or more) shipping sacks and bags, all materials, except textiles",,,
wpu091503,Paper boxes and containers,,,
wpu09150301,Corrugated shipping containers,,,
wpu091503011,Corrugated shipping containers for food and beverages and carryout boxes for retail food,,,
wpu091503012,Corrugated shipping containers for paper and allied products,,,
wpu091503013,Corrugated shipping containers for metal and electrical machinery,,,
wpu091503014,Corrugated shipping containers for all other end uses,,,
wpu09150322,Setup (rigid) paperboard boxes,,,
wpu09150336,"Folding paperboard boxes, packaging, and packaging components",,,
wpu0915033601,"Folding paperboard boxes, packaging, and packaging components",,,
wpu09150337,Paperboard fiber drums with ends of any material,,,
wpu09150351,"Milk and milktype paperboard cartons, including juice, beverage, and other products",,,
wpu09150355,Cups and liquidtight paper and paperboard containers,,,
wpu091503553,Paperboard drinking cups and portion serving cups,,,
wpu091504,"Other corrugated and solid fiber products, including containers, pallets, pads, etc.",,,
wpu09150441,"Other corrugated and solid fiber products, including containers, pallets, pads, etc.",,,
wpu091506,Office supplies and accessories,,,
wpu09150636,Envelopes,,,
wpu09150646,Diecut paper and paperboard office supplies,,,
wpu09150655,Paper supplies for business machines and other misc. unprinted office supplies,,,
wpu09150657,"Tablets, pads, and related products",,,
wpu09150658,Stationery,,,
wpu091507,"Fiber cans, tubes, and similar fiber products",,,
wpu09150731,"Fiber cans, all fiber and composite",,,
wpu09150732,Fiber cores and tubes,,,
wpu09150733,"Paperboard cones, reels, spools, bobbins, blocks, and all vulcanized fiber products",,,
wpu091508,"Molded pulp goods, including egg cartons, florists pots, food trays, etc.",,,
wpu09150814,"Molded pulp goods, including egg cartons, florists pots, food trays, etc.",,,
wpu091509,Miscellaneous converted paper and paperboard products,,,
wpu09150901,"Pasted, lined, laminated, or surfacecoated paperboard",,,
wpu09150902,Wallcoverings,,,
wpu09150999,Other sanitary paper products & misc. converted paper & paperboard products,,,
wpu091509991,"Other sanitary paper and paperboard food containers, boards, and trays, excluding folding",,,
wpu091509992,Miscellaneous converted paper and paperboard products,,,
wpu0916,Pressuresensitive products,,,
wpu091601,Pressuresensitive products,,,
wpu09160101,Pressuresensitive products,,,
wpu092,Building paper & building board mill prods.,,,
wpu0922,"Hardboard, particleboard & fiberboard prods.",,,
wpu092201,Particleboard and fiberboard,,,
wpu09220124,Waferboard and oriented strandboard (OSB),,,
wpu09220125,Particleboard made from particleboard produced at the same location,,,
wpu09220131,Medium density fiberboard (MDF) made from MDF produced at the same location,,,
wpu09220141,Prefinished particleboard and medium density fiberboard (MDF) made from purchased materials,,,
wpu092202,Hardboard products,,,
wpu09220206,Hardboard products,,,
wpu094,"Publications, printed matter and printing material",,,
wpu0944,Books printing,,,
wpu094401,Books printing,,,
wpu09440114,Books printing,,,
wpu094401141,Textbook printing and binding,,,
wpu094401143,"Technical, scientific, & professional book printing & binding",,,
wpu094401145,Religious book printing and binding,,,
wpu094401147,"General book (trade, etc.) printing and binding",,,
wpu09440114E,Other book and pamphlet printing and binding,,,
wpu0945,Manifold business forms printing,,,
wpu094501,Manifold business forms printing,,,
wpu09450105,"Manifold business forms printing, excluding checkbooks",,,
wpu094501051,"Unit set business forms, loose or bound, manifold books, and pegboard accounting systems",,,
wpu0947,Commercial printing,,,
wpu094701,Magazine and periodical printing,,,
wpu09470102,Magazine and periodical printing (lithographic),,,
wpu09470103,Magazine and periodical printing (gravure),,,
wpu094702,Label and wrapper printing for packaging,,,
wpu09470202,Label and wrapper printing (lithographic),,,
wpu09470203,Label and wrapper printing (gravure),,,
wpu09470205,Label and wrapper printing (flexographic),,,
wpu094703,Catalog and directory printing,,,
wpu09470302,Catalog and directory printing (lithographic),,,
wpu09470303,Catalog and directory printing (gravure),,,
wpu094704,Financial and legal printing (lithographic),,,
wpu09470402,Financial and legal printing (lithographic),,,
wpu094705,Advertising printing,,,
wpu09470503,Advertising printing (gravure),,,
wpu09470506,Advertising printing (lithographic),,,
wpu094706,Other general job printing,,,
wpu09470603,Other commercial and general job printing (gravure),,,
wpu09470604,Quick printing,,,
wpu09470609,Other commercial and general job printing,,,
wpu094706091,Other commercial and general job printing (lithographic),,,
wpu094706094,All other commercial and general job printing,,,
wpu094711,"Other commercial printing, incl. screen, engraving, digital, & general job exc. labels/wrappers",,,
wpu09471101,"Commercial screen printing, excluding on garments, apparel accessories, & other fabric articles",,,
wpu094711012,"Screen printing (excluding on textiles, apparel, apparel accessories, and labels)",,,
wpu0947110121,Advertising screen printing,,,
wpu0947110122,"Screen printed decalcomanias and pressure sensitives (selfadhesive), excluding labels",,,
wpu0947110123,Other commercial and general job screen printing,,,
wpu09471102,Engraving (printing),,,
wpu09471103,Digital printing,,,
wpu09471106,Commercial and general job printing other than labels and wrappers (flexographic),,,
wpu0948,"Blankbooks, binders, and bookbinding work",,,
wpu094801,"Checkbooks, blankbooks, looseleaf binders, and devices",,,
wpu09480104,"Blankbooks, looseleaf binders, and devices",,,
wpu0948010401,"Blankbooks, excluding checkbooks and looseleaf types",,,
wpu0948010402,"Looseleaf binders, devices, inserts, and forms, excl. school/commercial looseleaf filler paper",,,
wpu094802,Tradebinding and related work,,,
wpu09480201,"Edition, library, and other hardcover binding of books printed elsewhere",,,
wpu09480203,"Miscellaneous binding and postpress work, incl collating, perforating, folding, gluing, etc.",,,
wpu09480204,"Softcover, pamphlet, sample book, and other binding of books and materials printed elsewhere",,,
wpu0949,Services for the printing trade,,,
wpu094905,"Prepress services, including platemaking",,,
wpu09490501,"Prepress services, excl platemaking (incl film, assembled flats, color sep., typesetting, etc.)",,,
wpu09490502,"Printing plates and cylinders, prepared for printing (excl blank plates and blank cylinders)",,,
wpu10,Metals and metal products,,,
wpu101,Iron and steel,,,
wpu1011,Iron ores,,,
wpu101105,Iron ores,,,
wpu10110555,Iron ores,,,
wpu1012,Iron and steel scrap,,,
wpu101211,Carbon steel scrap,,,
wpu10121191,Heavy melting scrap,,,
wpu10121192,Carbon steel scrap bundles,,,
wpu10121193,Shredded carbon steel scrap,,,
wpu10121194,Cut plate and structural scrap,,,
wpu10121195,Other carbon steel scrap,,,
wpu101212,Stainless and other alloy steel scrap,,,
wpu10121208,Stainless and other alloy steel scrap,,,
wpu101213,Cast iron scrap,,,
wpu10121308,Cast iron scrap,,,
wpu101215,Other ferrous scrap,,,
wpu10121501,Other ferrous scrap,,,
wpu1015,Foundry and forge shop products,,,
wpu101502,"Pressure and soil pipe & fittings, cast iron",,,
wpu1015021,"Pressure pipe & fittings, cast iron",,,
wpu10150211,"Pressure pipe & fittings, ductile iron",,,
wpu10150215,"Pressure pipe & fittings, gray iron",,,
wpu10150227,"Soil pipe & fittings, cast iron",,,
wpu101504,Other gray and ductile iron castings,,,
wpu10150413,Ductile iron castings (excluding pressure pipe & fittings),,,
wpu101504131,Ductile iron castings for automotive uses,,,
wpu101504132,Ductile iron castings for all other uses,,,
wpu10150419,Gray iron castings (excluding soil & pressure pipe & fittings),,,
wpu101505,Standard and pearlitic malleable iron castings,,,
wpu10150501,Standard and pearlitic malleable iron castings,,,
wpu101506,Steel investment castings,,,
wpu10150624,Steel investment castings,,,
wpu101507,"Carbon steel castings, except investment",,,
wpu10150701,"Carbon steel castings, except investment",,,
wpu101508,"High alloy steel castings, excluding investment",,,
wpu10150801,"High alloy steel castings, excluding investment",,,
wpu101509,"Other alloy steel castings, except investment",,,
wpu10150901,"Other alloy steel castings, except investment",,,
wpu101513,Other forge shop products,,,
wpu10151318,"Open die and smith forgings (hammer and press), ferrous",,,
wpu10151329,"Seamless rolled ring forgings, ferrous, made from purchased steel",,,
wpu10151359,"Closed die forgings, ferrous",,,
wpu1015135912,"Hot impression die impact, press and upset steel forgings",,,
wpu10151359121,"Hot impression die impact, press, and upset carbon steel forgings",,,
wpu10151359122,"Hot impression die impact, press, & upset alloy steel forgings, except stainless and high temp",,,
wpu1017,Steel mill products,,,
wpu101702,Semifinished steel mill products,,,
wpu10170202,"Wire rod, carbon",,,
wpu10170203,"Steel ingots and semifinished steel mill products, carbon",,,
wpu10170204,"Steel ingots and semifinished steel mill products, alloy",,,
wpu10170205,"Steel ingots and semifinished steel mill products, stainless",,,
wpu10170206,Other steel mill products,,,
wpu101703,"Hot rolled steel sheet and strip, including tin mill products",,,
wpu10170301,"Hot rolled steel sheet and strip, including tin mill products",,,
wpu101704,"Hot rolled steel bars, plates, and structural shapes",,,
wpu10170406,"Hot rolled steel bars, plates, & structural shapes, alloy",,,
wpu10170407,"Hot rolled steel bars, plates, & structural shapes, stainless",,,
wpu10170410,"Hot rolled steel bars, plates, and structural shapes, carbon",,,
wpu101705,Steel wire,,,
wpu10170501,"Steel wire, carbon",,,
wpu10170502,"Steel wire, stainless steel",,,
wpu10170503,"Steel wire, alloy",,,
